ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Yupua-72_clitoris-1,,Yupua,72_clitoris,bíitu ,bíitu,,,KochGrünberg2014[813],,,,
Yahuna-72_clitoris-1,,Yahuna,72_clitoris,kṓpahike̠,kṓpahike̠,,,KochGrünberg2014[813],,,,
Koretu-72_clitoris-1,,Koretu,72_clitoris,yé̠hē̠re̥,yé̠hē̠re̥,,,KochGrünberg2014[813],,,,
Desano-72_clitoris-2,,Desano,72_clitoris,kōlé̠,kōlé̠,,,KochGrünberg2014[813],,,,
Desano-73_anus-1,,Desano,73_anus,gé̥labe̠,gé̥labe̠,,,KochGrünberg2014[813],,,,
Yupua-73_anus-1,,Yupua,73_anus,gé̥tago,gé̥tago,,,KochGrünberg2014[813],,,,
Yahuna-73_anus-1,,Yahuna,73_anus,itopé̠a,itopé̠a,,,KochGrünberg2014[813],,,,
Koretu-73_anus-1,,Koretu,73_anus,sike̥tágoḥe̠,sike̥tágoḥe̠,,,KochGrünberg2014[813],,,,
Yupua-73_anus-2,,Yupua,73_anus,yagé̥tago,yagé̥tago,,,KochGrünberg2014[813],,,,
Desano-74_skin-1,,Desano,74_skin,gaxtsī́ro,gaxtsī́ro,,,KochGrünberg2014[813],,,,
Yupua-74_skin-1,,Yupua,74_skin,yagā́t(š)i,yagā́ti,,,KochGrünberg2014[813],,,,
Yahuna-74_skin-1,,Yahuna,74_skin,áḥe̠a,áḥe̠a,,,KochGrünberg2014[813],,,,
Koretu-74_skin-1,,Koretu,74_skin,siráso,siráso,,,KochGrünberg2014[813],,,,
Desano-75_fur-1,,Desano,75_fur,gaxtsī́ro,gaxtsī́ro,,,KochGrünberg2014[813],,,,
Desano-76_bone-1,,Desano,76_bone,goá,goá,,,KochGrünberg2014[813],,,,
Yupua-76_bone-1,,Yupua,76_bone,ya(g)(n)úe,yaúe,,,KochGrünberg2014[813],,,,
Yahuna-76_bone-1,,Yahuna,76_bone,ōá,ōá,,,KochGrünberg2014[813],,,,
Koretu-76_bone-1,,Koretu,76_bone,sikoā́ri,sikoā́ri,,,KochGrünberg2014[813],,,,
Desano-77_blood-1,,Desano,77_blood,di,di,,,KochGrünberg2014[814],,,,
Yupua-77_blood-1,,Yupua,77_blood,yadí,yadí,,,KochGrünberg2014[814],,,,
Yahuna-77_blood-1,,Yahuna,77_blood,diué̠a,diué̠a,,,KochGrünberg2014[814],,,,
Koretu-77_blood-1,,Koretu,77_blood,líē̠ri,líē̠ri,,,KochGrünberg2014[814],,,,
Desano-78_vein-1,,Desano,78_vein,wā́dali,wā́dali,,,KochGrünberg2014[814],,,,
Yahuna-78_vein-1,,Yahuna,78_vein,yē̠niyá,yē̠niyá,,,KochGrünberg2014[814],,,,
Desano-79_pulse-1,,Desano,79_pulse,tsiúpona,tsiúpona,,,KochGrünberg2014[814],,,,
Yahuna-79_pulse-1,,Yahuna,79_pulse,liuḗ̠(d)yie̠ká,liuḗ̠yie̠ká,,,KochGrünberg2014[814],,,,
Yahuna-79_pulse-2,,Yahuna,79_pulse,diuḗ̠(d)diia,diuḗ̠diia,,,KochGrünberg2014[814],,,,
Desano-80_flesh-1,,Desano,80_flesh,dī́ro,dī́ro,,,KochGrünberg2014[814],,,,
Yupua-80_flesh-1,,Yupua,80_flesh,yadíi,yadíi,,,KochGrünberg2014[814],,,,
Yahuna-80_flesh-1,,Yahuna,80_flesh,diia,diia,,,KochGrünberg2014[814],,,,
Koretu-80_flesh-1,,Koretu,80_flesh,sikiaī́re̥,sikiaī́re̥,,,KochGrünberg2014[814],,,,
Desano-81_tendon-1,,Desano,81_tendon,wā́dali,wā́dali,,,KochGrünberg2014[814],,,,
Yahuna-81_tendon-1,,Yahuna,81_tendon,yē̠nyía ,yē̠nyía,,,KochGrünberg2014[814],,,,
Desano-82_heart-1,,Desano,82_heart,tsiúpona,tsiúpona,,,KochGrünberg2014[814],,,,
Yupua-82_heart-1,,Yupua,82_heart,yáoama,yáoama,,,KochGrünberg2014[814],,,,
Yahuna-82_heart-1,,Yahuna,82_heart,ṓnimakia,ṓnimakia,,,KochGrünberg2014[814],,,,
Koretu-82_heart-1,,Koretu,82_heart,siamé̠kia,siamé̠kia,,,KochGrünberg2014[814],,,,
Desano-83_guts-1,,Desano,83_guts,ye(e)métuli,yemétuli,,,KochGrünberg2014[814],,,,
Yahuna-84_stomach-1,,Yahuna,84_stomach,yau̯ālaká,yau̯ālaká,,,KochGrünberg2014[814],,,,
Yahuna-85_intestine-1,,Yahuna,85_intestine,ītapit(š)ia,ītapitia,,,KochGrünberg2014[814],,,,
Desano-662_fatadjective-1,,Desano,662_fatadjective,é̥ye̠,é̥ye̠,,,KochGrünberg2014[814],,,,
Yupua-662_fatadjective-1,,Yupua,662_fatadjective,yáui(x̯)ke̥tsi,yáuike̥tsi,,,KochGrünberg2014[814],,,,
Desano-87_saliva-1,,Desano,87_saliva,dix̯siku,dix̯siku,,,KochGrünberg2014[814],,,,
Yahuna-87_saliva-1,,Yahuna,87_saliva,liókaka,liókaka,,,KochGrünberg2014[814],,,,
Yahuna-87_saliva-2,,Yahuna,87_saliva,diókaka,diókaka,,,KochGrünberg2014[814],,,,
Desano-88_urine-1,,Desano,88_urine,kōlé̠,kōlé̠,,,KochGrünberg2014[814],,,,
Yupua-88_urine-1,,Yupua,88_urine,ya(g)núuli,yanúuli,,,KochGrünberg2014[814],,,,
Yahuna-88_urine-1,,Yahuna,88_urine,ōlé̠a,ōlé̠a,,,KochGrünberg2014[814],,,,
Koretu-88_urine-1,,Koretu,88_urine,sikonḗ̠ri,sikonḗ̠ri,,,KochGrünberg2014[814],,,,
Desano-88_urine-2,,Desano,88_urine,kōré̠,kōré̠,,,KochGrünberg2014[814],,,,
Yupua-88_urine-2,,Yupua,88_urine,(g)nú(u)li,núli,,,KochGrünberg2014[814],,,,
Yahuna-88_urine-2,,Yahuna,88_urine,ṓ'lé̠a,ṓ'lé̠a,,,KochGrünberg2014[814],,,,
Desano-89_sweat-1,,Desano,89_sweat,yehátsirigoali,yehátsirigoali,,,KochGrünberg2014[814],,,,
Yahuna-89_sweat-1,,Yahuna,89_sweat,ihíui̯tsia,ihíui̯tsia,,,KochGrünberg2014[814],,,,
Desano-90_tear-1,,Desano,90_tear,kṓlex̯ko,kṓlex̯ko,,,KochGrünberg2014[814],,,,
Yahuna-90_tear-1,,Yahuna,90_tear,yakókaka,yakókaka,,,KochGrünberg2014[814],,,,
Desano-90_tear-2,,Desano,90_tear,kṓrex̯ko,kṓrex̯ko,,,KochGrünberg2014[814],,,,
Desano-91_feces-1,,Desano,91_feces,ge̥lá,ge̥lá,,,KochGrünberg2014[814],,,,
Yupua-91_feces-1,,Yupua,91_feces,yagé̥la,yagé̥la,,,KochGrünberg2014[814],,,,
Yahuna-91_feces-1,,Yahuna,91_feces,itá,itá,,,KochGrünberg2014[814],,,,
Koretu-91_feces-1,,Koretu,91_feces,ge̥tā́ri,ge̥tā́ri,,,KochGrünberg2014[814],,,,
Desano-92_flatus-1,,Desano,92_flatus,tā́bole,tā́bole,,,KochGrünberg2014[814],,,,
Yahuna-92_flatus-1,,Yahuna,92_flatus,itope̠ḥálika,itope̠ḥálika,,,KochGrünberg2014[814],,,,
Desano-92_flatus-2,,Desano,92_flatus,tā́bore,tā́bore,,,KochGrünberg2014[814],,,,
Desano-93_breath-1,,Desano,93_breath,tsīunduxhā́ko,tsīunduxhā́ko,,,KochGrünberg2014[814],,,,
Yahuna-93_breath-1,,Yahuna,93_breath,(n)dyiaká,dyiaká,,,KochGrünberg2014[814],,,,
Desano-94_wound-1,,Desano,94_wound,kāmíno,kāmíno,,,KochGrünberg2014[814],,,,
Desano-95_purupuruskindisease-1,,Desano,95_purupuruskindisease,purúpuru,purúpuru,,,KochGrünberg2014[814],,,,
Desano-96_beak-1,,Desano,96_beak,uex̯kóiṅinu,uex̯kóiṅinu,,,KochGrünberg2014[814],,,,
Yahuna-96_beak-1,,Yahuna,96_beak,nahe̠ṓme̠a,nahe̠ṓme̠a,,,KochGrünberg2014[814],,,,
Desano-97_tail-1,,Desano,97_tail,diḗy(i)pōleru,diḗypōleru,,,KochGrünberg2014[814],,,,
Yupua-97_tail-1,,Yupua,97_tail,bī́(g)e̥le̥,bī́e̥le̥,,,KochGrünberg2014[814],,,,
Yahuna-97_tail-1,,Yahuna,97_tail,uaipikóa,uaipikóa,,,KochGrünberg2014[814],,,,
Desano-97_tail-2,,Desano,97_tail,uex̯kópōleru,uex̯kópōleru,,,KochGrünberg2014[814],,,,
Yupua-97_tail-2,,Yupua,97_tail,bíṅe̥le,bíṅe̥le,,,KochGrünberg2014[814],,,,
Desano-98_wing-1,,Desano,98_wing,uex̯kowe̥lī́(g)e,uex̯kowe̥lī́e,,,KochGrünberg2014[814],,,,
Yahuna-98_wing-1,,Yahuna,98_wing,kahe̠pitía,kahe̠pitía,,,KochGrünberg2014[814],,,,
Desano-99_feather-1,,Desano,99_feather,uex̯kopoáli,uex̯kopoáli,,,KochGrünberg2014[814],,,,
Yupua-99_feather-1,,Yupua,99_feather,póa,póa,,,KochGrünberg2014[814],,,,
Yahuna-99_feather-1,,Yahuna,99_feather,kipōtiá,kipōtiá,,,KochGrünberg2014[814],,,,
Koretu-99_feather-1,,Koretu,99_feather,té̠ḥau̯īri,té̠ḥau̯īri,,,KochGrünberg2014[814],,,,
Yahuna-100_fin-1,,Yahuna,100_fin,uaihī́ro,uaihī́ro,,,KochGrünberg2014[814],,,,
Yahuna-100_fin-2,,Yahuna,100_fin,kihī́roa,kihī́roa,,,KochGrünberg2014[814],,,,
Desano-101_water-1,,Desano,101_water,dex̯kó,dex̯kó,,,KochGrünberg2014[814],,,,
Yupua-101_water-1,,Yupua,101_water,dé̠(x̯)ko,dé̠ko,,,KochGrünberg2014[814],,,,
Yahuna-101_water-1,,Yahuna,101_water,ókoa,ókoa,,,KochGrünberg2014[814],,,,
Koretu-101_water-1,,Koretu,101_water,kótapu,kótapu,,,KochGrünberg2014[814],,,,
Yahuna-101_water-2,,Yahuna,101_water,hókoa,hókoa,,,KochGrünberg2014[814],,,,
Desano-102_river-1,,Desano,102_river,diá,diá,,,KochGrünberg2014[814],,,,
Yupua-102_river-1,,Yupua,102_river,diaya,diaya,,,KochGrünberg2014[814],,,,
Yahuna-102_river-1,,Yahuna,102_river,diáka,diáka,,,KochGrünberg2014[814],,,,
Koretu-102_river-1,,Koretu,102_river,lā́ya,lā́ya,,,KochGrünberg2014[814],,,,
Yahuna-102_river-2,,Yahuna,102_river,liáka,liáka,,,KochGrünberg2014[814],,,,
Desano-103_brook-1,,Desano,103_brook,pē̠ráma,pē̠ráma,,,KochGrünberg2014[814],,,,
Yahuna-103_brook-1,,Yahuna,103_brook,diámaka,diámaka,,,KochGrünberg2014[814],,,,
Yahuna-103_brook-2,,Yahuna,103_brook,liámaka,liámaka,,,KochGrünberg2014[814],,,,
Desano-104_lagoon-1,,Desano,104_lagoon,dix̯tálu,dix̯tálu,,,KochGrünberg2014[814],,,,
Yupua-104_lagoon-1,,Yupua,104_lagoon,titāla,titāla,,,KochGrünberg2014[814],,,,
Koretu-104_lagoon-1,,Koretu,104_lagoon,ritāre̥,ritāre̥,,,KochGrünberg2014[814],,,,
Desano-105_cachoeirarapidswaterfall-1,,Desano,105_cachoeirarapidswaterfall,e̥xtámu,e̥xtámu,,,KochGrünberg2014[814],,,,
Yahuna-105_cachoeirarapidswaterfall-1,,Yahuna,105_cachoeirarapidswaterfall,ātá,ātá,,,KochGrünberg2014[814],,,,
Desano-106_narrowriverarmparanamiri-1,,Desano,106_narrowriverarmparanamiri,yūli,yūli,,,KochGrünberg2014[814],,,,
Desano-107_fire-1,,Desano,107_fire,pē̠ā́me,pē̠ā́me,,,KochGrünberg2014[814],,,,
Yupua-107_fire-1,,Yupua,107_fire,pie̥le̥,pie̥le̥,,,KochGrünberg2014[814],,,,
Yahuna-107_fire-1,,Yahuna,107_fire,pē̠ká,pē̠ká,,,KochGrünberg2014[814],,,,
Koretu-107_fire-1,,Koretu,107_fire,hḗ̠hie̠kie̥,hḗ̠hie̠kie̥,,,KochGrünberg2014[814],,,,
Desano-108_smoke-1,,Desano,108_smoke,ōmú,ōmú,,,KochGrünberg2014[814],,,,
Yupua-108_smoke-1,,Yupua,108_smoke,bū́(d)yi ,bū́yi,,,KochGrünberg2014[814],,,,
Yahuna-108_smoke-1,,Yahuna,108_smoke,ōmákaka,ōmákaka,,,KochGrünberg2014[814],,,,
Koretu-108_smoke-1,,Koretu,108_smoke,ē̠ke̠ápiāri,ē̠ke̠ápiāri,,,KochGrünberg2014[814],,,,
Desano-109_ash-1,,Desano,109_ash,nuxhoá,nuxhoá,,,KochGrünberg2014[814],,,,
Yahuna-109_ash-1,,Yahuna,109_ash,ū́a,ū́a,,,KochGrünberg2014[814],,,,
Desano-110_coal-1,,Desano,110_coal,nix̯ti,nix̯ti,,,KochGrünberg2014[814],,,,
Yahuna-110_coal-1,,Yahuna,110_coal,pē̠kapulúa,pē̠kapulúa,,,KochGrünberg2014[814],,,,
Koretu-110_coal-1,,Koretu,110_coal,yakotitī́ri,yakotitī́ri,,,KochGrünberg2014[814],,,,
Desano-110_coal-2,,Desano,110_coal,(pē̠áme)nix̯ti,nix̯ti,,,KochGrünberg2014[814],,,,
Desano-111_firewood-1,,Desano,111_firewood,pē̠á,pē̠á,,,KochGrünberg2014[814],,,,
Yupua-111_firewood-1,,Yupua,111_firewood,pé̠a,pé̠a,,,KochGrünberg2014[814],,,,
Yahuna-111_firewood-1,,Yahuna,111_firewood,pē̠ká,pē̠ká,,,KochGrünberg2014[814],,,,
Koretu-111_firewood-1,,Koretu,111_firewood,hḗ̠(e̠)kie̠ri,hḗ̠kie̠ri,,,KochGrünberg2014[814],,,,
Desano-112_sky-1,,Desano,112_sky,ēme̥tsi,ēme̥tsi,,,KochGrünberg2014[814],,,,
Yupua-112_sky-1,,Yupua,112_sky,ue̠(x̯)sé̠,ue̠sé̠,,,KochGrünberg2014[814],,,,
Yahuna-112_sky-1,,Yahuna,112_sky,īmía,īmía,,,KochGrünberg2014[814],,,,
Koretu-112_sky-1,,Koretu,112_sky,ne̥(e)mé̥lokē̠ri,ne̥mé̥lokē̠ri,,,KochGrünberg2014[814],,,,
Koretu-112_sky-2,,Koretu,112_sky,ne̥'mé̥lokē̠ri,ne̥'mé̥lokē̠ri,,,KochGrünberg2014[814],,,,
Desano-113_cloud-1,,Desano,113_cloud,imī́kakuruli,imī́kakuruli,,,KochGrünberg2014[814],,,,
Yahuna-113_cloud-1,,Yahuna,113_cloud,uhḗ̠pe̠ma,uhḗ̠pe̠ma,,,KochGrünberg2014[814],,,,
Desano-114_rain-1,,Desano,114_rain,dex̯kó,dex̯kó,,,KochGrünberg2014[814],,,,
Yupua-114_rain-1,,Yupua,114_rain,dé̠(x̯)ko,dé̠ko,,,KochGrünberg2014[814],,,,
Yahuna-114_rain-1,,Yahuna,114_rain,ókoa,ókoa,,,KochGrünberg2014[814],,,,
Koretu-114_rain-1,,Koretu,114_rain,kṓtari,kṓtari,,,KochGrünberg2014[814],,,,
Yahuna-115_fog-1,,Yahuna,115_fog,namátsika,namátsika,,,KochGrünberg2014[814],,,,
Yahuna-115_fog-2,,Yahuna,115_fog,namásiga,namásiga,,,KochGrünberg2014[814],,,,
Desano-116_dew-1,,Desano,116_dew,buī́ribu,buī́ribu,,,KochGrünberg2014[814],,,,
Yahuna-116_dew-1,,Yahuna,116_dew,namásiga,namásiga,,,KochGrünberg2014[814],,,,
Yahuna-117_drizzle-1,,Yahuna,117_drizzle,ṓ(o)diáka,ṓdiáka,,,KochGrünberg2014[814],,,,
Desano-118_wind-1,,Desano,118_wind,mī́nu,mī́nu,,,KochGrünberg2014[814],,,,
Yupua-118_wind-1,,Yupua,118_wind,uī́ne̥,uī́ne̥,,,KochGrünberg2014[814],,,,
Yahuna-118_wind-1,,Yahuna,118_wind,uī́noa,uī́noa,,,KochGrünberg2014[814],,,,
Koretu-118_wind-1,,Koretu,118_wind,iā́re̥,iā́re̥,,,KochGrünberg2014[814],,,,
Desano-119_lightning-1,,Desano,119_lightning,buxpú,buxpú,,,KochGrünberg2014[814],,,,
Yupua-119_lightning-1,,Yupua,119_lightning,ué̥(x)pa,ué̥pa,,,KochGrünberg2014[814],,,,
Yahuna-119_lightning-1,,Yahuna,119_lightning,uipóa,uipóa,,,KochGrünberg2014[814],,,,
Koretu-119_lightning-1,,Koretu,119_lightning,me̥ḥolaláḥani,me̥ḥolaláḥani,,,KochGrünberg2014[814],,,,
Yahuna-119_lightning-2,,Yahuna,119_lightning,ui̯póa,ui̯póa,,,KochGrünberg2014[814],,,,
Yahuna-119_lightning-3,,Yahuna,119_lightning,ui(x̯)póa,uipóa,,,KochGrünberg2014[814],,,,
Yahuna-119_lightning-4,,Yahuna,119_lightning,ui̯podyā́e̠ga,ui̯podyā́e̠ga,,,KochGrünberg2014[814],,,,
Desano-120_thunder-1,,Desano,120_thunder,buxpúpāgumī́na,buxpúpāgumī́na,,,KochGrünberg2014[814],,,,
Yupua-120_thunder-1,,Yupua,120_thunder,ue̥(x)papabíke̥,ue̥papabíke̥,,,KochGrünberg2014[814],,,,
Yahuna-120_thunder-1,,Yahuna,120_thunder,ui̯póhaiga,ui̯póhaiga,,,KochGrünberg2014[814],,,,
Koretu-120_thunder-1,,Koretu,120_thunder,mé̥(e)ḥo,mé̥ḥo,,,KochGrünberg2014[814],,,,
Koretu-120_thunder-2,,Koretu,120_thunder,mé̥'ḥo,mé̥'ḥo,,,KochGrünberg2014[814],,,,
Desano-121_rainbow-1,,Desano,121_rainbow,buida,buida,,,KochGrünberg2014[815],,,,
Yupua-121_rainbow-1,,Yupua,121_rainbow,patua(d)yá,patuayá,,,KochGrünberg2014[815],,,,
Yahuna-121_rainbow-1,,Yahuna,121_rainbow,omau̯alía,omau̯alía,,,KochGrünberg2014[815],,,,
Koretu-121_rainbow-1,,Koretu,121_rainbow,pué̥mokiape̥,pué̥mokiape̥,,,KochGrünberg2014[815],,,,
Desano-122_sun-1,,Desano,122_sun,ābé̠,ābé̠,,,KochGrünberg2014[815],,,,
Yupua-122_sun-1,,Yupua,122_sun,aué̠,aué̠,,,KochGrünberg2014[815],,,,
Yahuna-122_sun-1,,Yahuna,122_sun,ihía,ihía,,,KochGrünberg2014[815],,,,
Koretu-122_sun-1,,Koretu,122_sun,hā́'ia,hā́'ia,,,KochGrünberg2014[815],,,,
Yupua-122_sun-2,,Yupua,122_sun,awé̠,awé̠,,,KochGrünberg2014[815],,,,
Yahuna-122_sun-2,,Yahuna,122_sun,aiyagá,aiyagá,,,KochGrünberg2014[815],,,,
Desano-123_shadow-1,,Desano,123_shadow,yex̯sébe̠ré̠no,yex̯sébe̠ré̠no,,,KochGrünberg2014[815],,,,
Yupua-123_shadow-1,,Yupua,123_shadow,se̥sáma,se̥sáma,,,KochGrünberg2014[815],,,,
Yahuna-123_shadow-1,,Yahuna,123_shadow,pítánanalika  ,pítánanalika,,,KochGrünberg2014[815],,,,
Koretu-123_shadow-1,,Koretu,123_shadow,sihā́tiri,sihā́tiri,,,KochGrünberg2014[815],,,,
Yupua-123_shadow-2,,Yupua,123_shadow,(t)six̯(t)sí,six̯sí,,,KochGrünberg2014[815],,,,
Yahuna-123_shadow-2,,Yahuna,123_shadow,tsapé̠ualalalika,tsapé̠ualalalika,,,KochGrünberg2014[815],,,,
Yupua-123_shadow-3,,Yupua,123_shadow,(t)se̥x(t)sé̥,se̥xsé̥,,,KochGrünberg2014[815],,,,
Yahuna-123_shadow-3,,Yahuna,123_shadow,tsapé̠ualalanika,tsapé̠ualalanika,,,KochGrünberg2014[815],,,,
Yahuna-123_shadow-4,,Yahuna,123_shadow,pitálalalika,pitálalalika,,,KochGrünberg2014[815],,,,
Yahuna-124_year-1,,Yahuna,124_year,īnakuliuḗ̠he̠naka,īnakuliuḗ̠he̠naka,,,KochGrünberg2014[815],,,,
Yahuna-125_rainyseason-1,,Yahuna,125_rainyseason,okónimi,okónimi,,,KochGrünberg2014[815],,,,
Yahuna-126_dryseason-1,,Yahuna,126_dryseason,ihíayeā́ika,ihíayeā́ika,,,KochGrünberg2014[815],,,,
Desano-127_day-1,,Desano,127_day,e̥mé̥,e̥mé̥,,,KochGrünberg2014[815],,,,
Yupua-127_day-1,,Yupua,127_day,é̥me̥de̠(x̯)ka,é̥me̥de̠ka,,,KochGrünberg2014[815],,,,
Yahuna-127_day-1,,Yahuna,127_day,imía,imía,,,KochGrünberg2014[815],,,,
Koretu-127_day-1,,Koretu,127_day,tapoī́híasi,tapoī́híasi,,,KochGrünberg2014[815],,,,
Yupua-127_day-2,,Yupua,127_day,uaḥuá,uaḥuá,,,KochGrünberg2014[815],,,,
Desano-128_night-1,,Desano,128_night,yamika,yamika,,,KochGrünberg2014[815],,,,
Yupua-128_night-1,,Yupua,128_night,yami,yami,,,KochGrünberg2014[815],,,,
Yahuna-128_night-1,,Yahuna,128_night,yamía,yamía,,,KochGrünberg2014[815],,,,
Koretu-128_night-1,,Koretu,128_night,yá'miri,yá'miri,,,KochGrünberg2014[815],,,,
Desano-129_morning-1,,Desano,129_morning,yamĩ́(g)ã,yamĩ́ã,,,KochGrünberg2014[815],,,,
Yupua-129_morning-1,,Yupua,129_morning,uasúaa,uasúaa,,,KochGrünberg2014[815],,,,
Yahuna-129_morning-1,,Yahuna,129_morning,uahḗ̠roga,uahḗ̠roga,,,KochGrünberg2014[815],,,,
Koretu-129_morning-1,,Koretu,129_morning,tapoiḥia,tapoiḥia,,,KochGrünberg2014[815],,,,
Yupua-129_morning-2,,Yupua,129_morning,uahoágamai̯,uahoágamai̯,,,KochGrünberg2014[815],,,,
Yahuna-129_morning-2,,Yahuna,129_morning,uḗ̠roga,uḗ̠roga,,,KochGrünberg2014[815],,,,
Desano-130_noon-1,,Desano,130_noon,góe̠ripoe̠,góe̠ripoe̠,,,KochGrünberg2014[815],,,,
Yupua-130_noon-1,,Yupua,130_noon,áue̠pé̥lage̠,áue̠pé̥lage̠,,,KochGrünberg2014[815],,,,
Yahuna-130_noon-1,,Yahuna,130_noon,ayaté̠uahirikádyu,ayaté̠uahirikádyu,,,KochGrünberg2014[815],,,,
Koretu-130_noon-1,,Koretu,130_noon,aianámati,aianámati,,,KochGrünberg2014[815],,,,
Yahuna-130_noon-2,,Yahuna,130_noon,uahirikádyu,uahirikádyu,,,KochGrünberg2014[815],,,,
Desano-131_eve-1,,Desano,131_eve,yamika,yamika,,,KochGrünberg2014[815],,,,
Yupua-131_eve-1,,Yupua,131_eve,náige̠,náige̠,,,KochGrünberg2014[815],,,,
Yahuna-131_eve-1,,Yahuna,131_eve,málaai̯dyu,málaai̯dyu,,,KochGrünberg2014[815],,,,
Koretu-131_eve-1,,Koretu,131_eve,le̠rū́re̥,le̠rū́re̥,,,KochGrünberg2014[815],,,,
Yahuna-132_dawn-1,,Yahuna,132_dawn,oā́liliga,oā́liliga,,,KochGrünberg2014[815],,,,
Desano-133_moon-1,,Desano,133_moon,ābé̠,ābé̠,,,KochGrünberg2014[815],,,,
Yupua-133_moon-1,,Yupua,133_moon,yamimage̠áue̠,yamimage̠áue̠,,,KochGrünberg2014[815],,,,
Yahuna-133_moon-1,,Yahuna,133_moon,yámigakiai̯dyá,yámigakiai̯dyá,,,KochGrünberg2014[815],,,,
Koretu-133_moon-1,,Koretu,133_moon,hā́ia,hā́ia,,,KochGrünberg2014[815],,,,
Yahuna-133_moon-2,,Yahuna,133_moon,yámigakaiyagá,yámigakaiyagá,,,KochGrünberg2014[815],,,,
Desano-134_newmoon-1,,Desano,134_newmoon,mamadai̯y(o)áge̥,mamadai̯yáge̥,,,KochGrünberg2014[815],,,,
Yupua-134_newmoon-1,,Yupua,134_newmoon,áue̠mame̥,áue̠mame̥,,,KochGrünberg2014[815],,,,
Yahuna-134_newmoon-1,,Yahuna,134_newmoon,mā́makiai̯dyá,mā́makiai̯dyá,,,KochGrünberg2014[815],,,,
Koretu-134_newmoon-1,,Koretu,134_newmoon,haiámamāke̥,haiámamāke̥,,,KochGrünberg2014[815],,,,
Desano-135_fullmoon-1,,Desano,135_fullmoon,buhī́bāge̥,buhī́bāge̥,,,KochGrünberg2014[815],,,,
Yupua-135_fullmoon-1,,Yupua,135_fullmoon,áue̠túua,áue̠túua,,,KochGrünberg2014[815],,,,
Yahuna-135_fullmoon-1,,Yahuna,135_fullmoon,ayaká hiadyaāníke̠ka,ayaká_hiadyaāníke̠ka,,,KochGrünberg2014[815],,,,
Koretu-135_fullmoon-1,,Koretu,135_fullmoon,haiakulísi,haiakulísi,,,KochGrünberg2014[815],,,,
Yahuna-136_moonhalo-1,,Yahuna,136_moonhalo,áḥe̠a,áḥe̠a,,,KochGrünberg2014[815],,,,
Desano-137_lunareclipse-1,,Desano,137_lunareclipse,ābé̠ tsīnĩ(g)e,ābé̠_tsīnĩe,,,KochGrünberg2014[815],,,,
Desano-138_solareclipse-1,,Desano,138_solareclipse,ābé̠ tsīnĩ(g)e,ābé̠_tsīnĩe,,,KochGrünberg2014[815],,,,
Desano-139_star-1,,Desano,139_star,nḗ̠yaxka,nḗ̠yaxka,,,KochGrünberg2014[815],,,,
Yupua-139_star-1,,Yupua,139_star,yoḳóro,yoḳóro,,,KochGrünberg2014[815],,,,
Yahuna-139_star-1,,Yahuna,139_star,tāpía,tāpía,,,KochGrünberg2014[815],,,,
Koretu-139_star-1,,Koretu,139_star,yákoḥe̠,yákoḥe̠,,,KochGrünberg2014[815],,,,
Yupua-139_star-2,,Yupua,139_star,yokólo,yokólo,,,KochGrünberg2014[815],,,,
Yahuna-139_star-2,,Yahuna,139_star,tā'pía,tā'pía,,,KochGrünberg2014[815],,,,
Yupua-139_star-3,,Yupua,139_star,yoxkólo,yoxkólo,,,KochGrünberg2014[815],,,,
Desano-140_pleiades-1,,Desano,140_pleiades,nḗ̠katuru,nḗ̠katuru,,,KochGrünberg2014[815],,,,
Yupua-140_pleiades-1,,Yupua,140_pleiades,yoxkólo,yoxkólo,,,KochGrünberg2014[815],,,,
Yahuna-140_pleiades-1,,Yahuna,140_pleiades,tāpía,tāpía,,,KochGrünberg2014[815],,,,
Koretu-140_pleiades-1,,Koretu,140_pleiades,kuḥúlo,kuḥúlo,,,KochGrünberg2014[815],,,,
Desano-141_milkyway-1,,Desano,141_milkyway,nḗ̠kama,nḗ̠kama,,,KochGrünberg2014[815],,,,
Desano-142_ground-1,,Desano,142_ground,nix̯kú,nix̯kú,,,KochGrünberg2014[815],,,,
Yupua-142_ground-1,,Yupua,142_ground,ti(x̯)tá,titá,,,KochGrünberg2014[815],,,,
Yahuna-142_ground-1,,Yahuna,142_ground,ka(a)ía,kaía,,,KochGrünberg2014[815],,,,
Koretu-142_ground-1,,Koretu,142_ground,kiáire̥,kiáire̥,,,KochGrünberg2014[815],,,,
Yahuna-142_ground-2,,Yahuna,142_ground,ka'ía,ka'ía,,,KochGrünberg2014[815],,,,
Desano-143_field-1,,Desano,143_field,tā́bolero,tā́bolero,,,KochGrünberg2014[815],,,,
Desano-144_path-1,,Desano,144_path,maá,maá,,,KochGrünberg2014[815],,,,
Yupua-144_path-1,,Yupua,144_path,máa,máa,,,KochGrünberg2014[815],,,,
Yahuna-144_path-1,,Yahuna,144_path,maá,maá,,,KochGrünberg2014[815],,,,
Koretu-144_path-1,,Koretu,144_path,mā́re̥,mā́re̥,,,KochGrünberg2014[815],,,,
Desano-145_mountain-1,,Desano,145_mountain,e̥lé̥,e̥lé̥,,,KochGrünberg2014[815],,,,
